customer_id,sex,is_married,event_time,age_18-29,age_30-39,age_40-49,age_50-59,age_60-69,age_70-plus,n_days_active
C310,0,1,2023-05-22T14:15:48.503Z,1,0,0,0,0,0,0.126027397260274
C311,1,1,2023-05-22T14:15:48.505Z,0,0,0,1,0,0,0.1404109589041096
C312,0,0,2023-05-22T14:15:48.506Z,0,0,0,0,0,1,0.6835616438356165
C313,1,1,2023-05-22T14:15:48.508Z,0,1,0,0,0,0,0.28219178082191787
C314,0,1,2023-05-22T14:15:48.510Z,0,0,0,0,0,1,0.03013698630136985
C315,1,1,2023-05-22T14:15:48.511Z,0,0,1,0,0,0,0.8479452054794521
C316,0,1,2023-05-22T14:15:48.513Z,0,0,0,1,0,0,0.5089041095890412
C317,0,1,2023-05-22T14:15:48.515Z,0,0,0,0,0,1,0.9958904109589042
C318,0,1,2023-05-22T14:15:48.516Z,0,0,0,0,0,1,0.07876712328767121
C319,1,1,2023-05-22T14:15:48.517Z,0,0,1,0,0,0,0.5335616438356163
C320,0,1,2023-05-22T14:15:48.519Z,0,0,0,1,0,0,0.19041095890410964
C321,1,0,2023-05-22T14:15:48.520Z,0,0,0,0,0,1,0.9623287671232876
C322,1,1,2023-05-22T14:15:48.521Z,1,0,0,0,0,0,0.05684931506849311
C323,0,1,2023-05-22T14:15:48.523Z,0,1,0,0,0,0,0.28561643835616435
C324,0,0,2023-05-22T14:15:48.524Z,0,0,0,0,0,1,0.5568493150684932
C325,1,0,2023-05-22T14:15:48.526Z,0,0,0,0,0,1,0.8623287671232878
C326,1,0,2023-05-22T14:15:48.527Z,0,0,0,0,0,1,0.12260273972602742
C327,1,0,2023-05-22T14:15:48.529Z,0,0,0,1,0,0,0.4746575342465753
C328,1,1,2023-05-22T14:15:48.530Z,0,0,1,0,0,0,0.6349315068493151
C329,1,0,2023-05-22T14:15:48.532Z,0,0,0,0,0,1,0.7273972602739727
C330,0,1,2023-05-22T14:15:48.533Z,1,0,0,0,0,0,0.9465753424657535
C331,0,0,2023-05-22T14:15:48.535Z,0,0,0,0,1,0,0.8917808219178083
C332,0,0,2023-05-22T14:15:48.536Z,0,0,0,0,1,0,0.13082191780821917
C333,1,0,2023-05-22T14:15:48.538Z,0,0,0,0,0,1,0.9506849315068493
C334,0,0,2023-05-22T14:15:48.540Z,0,1,0,0,0,0,0.9205479452054794
C335,1,0,2023-05-22T14:15:48.542Z,1,0,0,0,0,0,0.6869863013698629
C336,1,0,2023-05-22T14:15:48.543Z,0,0,0,0,0,1,0.6061643835616439
C337,0,0,2023-05-22T14:15:48.545Z,0,0,0,0,0,1,0.06506849315068497
C338,1,0,2023-05-22T14:15:48.546Z,0,0,0,0,0,1,0.43904109589041096
C339,1,0,2023-05-22T14:15:48.547Z,0,0,0,0,0,1,0.3815068493150684
C340,0,1,2023-05-22T14:15:48.549Z,0,0,0,0,1,0,0.9438356164383561
C341,1,1,2023-05-22T14:15:48.550Z,0,1,0,0,0,0,0.8582191780821917
C342,0,1,2023-05-22T14:15:48.551Z,0,0,0,0,0,1,0.5808219178082192
C343,1,1,2023-05-22T14:15:48.552Z,0,1,0,0,0,0,0.989041095890411
C344,0,1,2023-05-22T14:15:48.554Z,0,0,1,0,0,0,0.4815068493150685
C345,1,1,2023-05-22T14:15:48.555Z,0,0,1,0,0,0,0.3315068493150686
C346,1,1,2023-05-22T14:15:48.556Z,0,0,1,0,0,0,0.284931506849315
C347,1,1,2023-05-22T14:15:48.558Z,1,0,0,0,0,0,0.3506849315068492
C348,0,0,2023-05-22T14:15:48.559Z,0,0,1,0,0,0,0.252054794520548
C349,0,1,2023-05-22T14:15:48.561Z,0,0,1,0,0,0,0.28698630136986303
C350,0,1,2023-05-22T14:15:48.563Z,1,0,0,0,0,0,0.4616438356164383
C351,0,0,2023-05-22T14:15:48.564Z,0,0,0,0,1,0,0.9458904109589041
C352,0,0,2023-05-22T14:15:48.566Z,1,0,0,0,0,0,0.3773972602739726
C353,1,1,2023-05-22T14:15:48.568Z,1,0,0,0,0,0,0.204109589041096
C354,1,1,2023-05-22T14:15:48.569Z,0,0,0,0,1,0,0.05136986301369861
C355,0,1,2023-05-22T14:15:48.571Z,0,0,0,1,0,0,0.21780821917808213
C356,0,0,2023-05-22T14:15:48.572Z,0,0,0,0,0,1,0.7794520547945205
C357,0,1,2023-05-22T14:15:48.573Z,1,0,0,0,0,0,0.6513698630136986
C358,0,1,2023-05-22T14:15:48.575Z,1,0,0,0,0,0,0.24178082191780814
C359,1,1,2023-05-22T14:15:48.576Z,0,0,1,0,0,0,0.041780821917808186
C360,0,1,2023-05-22T14:15:48.578Z,0,0,0,0,0,1,0.5917808219178082
C361,1,0,2023-05-22T14:15:48.579Z,0,0,0,1,0,0,0.4726027397260273
C362,0,0,2023-05-22T14:15:48.581Z,0,0,1,0,0,0,0.31849315068493156
C363,1,1,2023-05-22T14:15:48.582Z,0,0,0,1,0,0,0.7643835616438357
C364,0,0,2023-05-22T14:15:48.584Z,0,1,0,0,0,0,0.8630136986301369
C365,0,1,2023-05-22T14:15:48.585Z,0,0,0,1,0,0,0.07739726027397265
C366,0,0,2023-05-22T14:15:48.586Z,0,0,0,1,0,0,0.9301369863013698
C367,1,1,2023-05-22T14:15:48.588Z,0,0,1,0,0,0,0.136986301369863
C368,0,1,2023-05-22T14:15:48.589Z,0,0,0,0,0,1,0.27465753424657535
C369,1,1,2023-05-22T14:15:48.591Z,1,0,0,0,0,0,0.03424657534246578
C370,1,1,2023-05-22T14:15:48.592Z,0,0,0,0,1,0,0.8479452054794521
C371,1,1,2023-05-22T14:15:48.593Z,0,1,0,0,0,0,0.13219178082191785
C372,0,1,2023-05-22T14:15:48.595Z,0,0,0,0,0,1,0.7445205479452055
C373,0,1,2023-05-22T14:15:48.596Z,0,0,1,0,0,0,0.8123287671232877
C374,0,1,2023-05-22T14:15:48.599Z,0,0,0,0,0,1,0.7636986301369864
C375,1,1,2023-05-22T14:15:48.601Z,0,0,1,0,0,0,0.09041095890410955
C376,0,1,2023-05-22T14:15:48.602Z,0,0,0,0,0,1,0.9726027397260273
C377,0,0,2023-05-22T14:15:48.604Z,0,0,0,0,0,1,0.8835616438356164
C378,1,0,2023-05-22T14:15:48.606Z,0,0,0,0,1,0,0.1842465753424658
C379,1,0,2023-05-22T14:15:48.607Z,0,0,0,0,0,1,0.45890410958904115
C380,0,1,2023-05-22T14:15:48.609Z,0,0,1,0,0,0,0.43904109589041096
C381,0,1,2023-05-22T14:15:48.611Z,0,0,0,0,1,0,0.019178082191780854
C382,1,0,2023-05-22T14:15:48.613Z,1,0,0,0,0,0,0.5041095890410958
C383,1,1,2023-05-22T14:15:48.614Z,0,0,0,0,0,1,0.0657534246575342
C384,1,1,2023-05-22T14:15:48.616Z,1,0,0,0,0,0,0.7164383561643834
C385,1,0,2023-05-22T14:15:48.618Z,0,0,0,1,0,0,0.36027397260273974
C386,0,1,2023-05-22T14:15:48.619Z,0,1,0,0,0,0,0.7732876712328767
C387,0,1,2023-05-22T14:15:48.621Z,0,0,0,0,0,1,0.952054794520548
C388,0,1,2023-05-22T14:15:48.622Z,0,1,0,0,0,0,0.9753424657534246
C389,0,1,2023-05-22T14:15:48.624Z,0,1,0,0,0,0,0.726027397260274
C390,0,0,2023-05-22T14:15:48.625Z,0,1,0,0,0,0,0.16917808219178077
C391,1,0,2023-05-22T14:15:48.627Z,0,0,0,0,0,1,0.7383561643835617
C392,0,0,2023-05-22T14:15:48.628Z,0,0,0,0,1,0,0.06712328767123288
C393,0,1,2023-05-22T14:15:48.630Z,0,0,0,0,0,1,0.9945205479452055
C394,1,1,2023-05-22T14:15:48.631Z,1,0,0,0,0,0,0.6102739726027397
C395,0,0,2023-05-22T14:15:48.633Z,0,0,0,0,0,1,0.7445205479452055
C396,1,1,2023-05-22T14:15:48.634Z,0,0,0,0,0,1,0.4232876712328768
C397,1,0,2023-05-22T14:15:48.635Z,0,0,0,0,1,0,0.3705479452054794
C398,1,0,2023-05-22T14:15:48.637Z,0,0,0,1,0,0,0.8465753424657534
C399,1,0,2023-05-22T14:15:48.639Z,0,0,0,0,1,0,0.4342465753424658
C400,1,1,2023-05-22T14:15:48.640Z,0,0,1,0,0,0,0.8321917808219179
C401,1,1,2023-05-22T14:15:48.641Z,0,0,0,0,1,0,0.4143835616438356
C402,0,0,2023-05-22T14:15:48.643Z,1,0,0,0,0,0,0.8801369863013699
C403,1,0,2023-05-22T14:15:48.644Z,0,1,0,0,0,0,0.19931506849315062
C404,1,0,2023-05-22T14:15:48.646Z,0,0,0,0,0,1,0.9664383561643837
C405,1,1,2023-05-22T14:15:48.648Z,1,0,0,0,0,0,0.771917808219178
C406,1,1,2023-05-22T14:15:48.649Z,0,0,0,1,0,0,0.6938356164383561
C407,0,0,2023-05-22T14:15:48.651Z,1,0,0,0,0,0,0.46232876712328763
C408,0,0,2023-05-22T14:15:48.652Z,0,0,1,0,0,0,0.6684931506849314
C409,0,1,2023-05-22T14:15:48.654Z,0,0,0,0,1,0,0.6698630136986301
C410,1,1,2023-05-22T14:15:48.655Z,0,0,1,0,0,0,0.1294520547945205
C411,0,1,2023-05-22T14:15:48.657Z,0,0,0,0,0,1,0.2678082191780822
C412,0,1,2023-05-22T14:15:48.658Z,0,1,0,0,0,0,0.6123287671232878
C413,0,1,2023-05-22T14:15:48.659Z,0,0,0,0,0,1,0.7
C414,0,1,2023-05-22T14:15:48.661Z,0,1,0,0,0,0,0.8280821917808219
C415,0,0,2023-05-22T14:15:48.662Z,1,0,0,0,0,0,0.08287671232876714
C416,0,0,2023-05-22T14:15:48.664Z,0,1,0,0,0,0,0.8280821917808219
C417,1,0,2023-05-22T14:15:48.666Z,1,0,0,0,0,0,0.9047945205479453
C418,1,1,2023-05-22T14:15:48.667Z,0,0,0,1,0,0,0.25273972602739736
C419,0,0,2023-05-22T14:15:48.669Z,1,0,0,0,0,0,0.3849315068493151
C420,1,1,2023-05-22T14:15:48.671Z,1,0,0,0,0,0,0.7308219178082191
C421,1,1,2023-05-22T14:15:48.672Z,0,1,0,0,0,0,0.05547945205479454
C422,0,1,2023-05-22T14:15:48.674Z,0,0,1,0,0,0,0.584931506849315
C423,1,1,2023-05-22T14:15:48.675Z,0,0,0,0,0,1,0.752054794520548
C424,0,0,2023-05-22T14:15:48.677Z,0,0,0,0,0,1,0.013698630136986245
C425,1,1,2023-05-22T14:15:48.678Z,0,0,1,0,0,0,0.5404109589041095
C426,0,1,2023-05-22T14:15:48.680Z,0,0,0,0,1,0,0.8500000000000001
C427,0,0,2023-05-22T14:15:48.682Z,1,0,0,0,0,0,0.9527397260273973
C428,0,0,2023-05-22T14:15:48.683Z,1,0,0,0,0,0,0.5979452054794521
C429,0,0,2023-05-22T14:15:48.685Z,0,1,0,0,0,0,0.4691780821917808
C430,0,0,2023-05-22T14:15:48.687Z,0,1,0,0,0,0,0.8102739726027397
C431,1,0,2023-05-22T14:15:48.688Z,0,0,0,0,0,1,0.8657534246575342
C432,1,1,2023-05-22T14:15:48.689Z,1,0,0,0,0,0,0.1547945205479453
C433,1,1,2023-05-22T14:15:48.690Z,0,1,0,0,0,0,0.523972602739726
C434,0,0,2023-05-22T14:15:48.692Z,1,0,0,0,0,0,0.9246575342465753
C435,1,1,2023-05-22T14:15:48.693Z,0,0,0,0,1,0,0.4705479452054795
C436,1,0,2023-05-22T14:15:48.695Z,0,0,0,0,0,1,0.47191780821917817
C437,1,0,2023-05-22T14:15:48.696Z,0,0,1,0,0,0,0.9452054794520548
C438,1,0,2023-05-22T14:15:48.698Z,0,0,1,0,0,0,0.27054794520547953
C439,1,1,2023-05-22T14:15:48.699Z,0,0,1,0,0,0,0.40821917808219177
C440,1,0,2023-05-22T14:15:48.701Z,0,0,0,0,0,1,0.2808219178082192
C441,0,0,2023-05-22T14:15:48.703Z,0,0,0,0,1,0,0.37465753424657544
C442,1,1,2023-05-22T14:15:48.705Z,0,1,0,0,0,0,0.2191780821917808
C443,1,0,2023-05-22T14:15:48.706Z,1,0,0,0,0,0,0.454109589041096
C444,1,1,2023-05-22T14:15:48.708Z,1,0,0,0,0,0,0.14109589041095894
C445,0,0,2023-05-22T14:15:48.710Z,0,0,0,1,0,0,0.03630136986301369
C446,0,1,2023-05-22T14:15:48.711Z,0,0,0,1,0,0,0.09246575342465757
C447,1,1,2023-05-22T14:15:48.712Z,0,0,0,0,1,0,0.6821917808219178
C448,1,0,2023-05-22T14:15:48.714Z,0,0,0,0,1,0,0.8945205479452054
C449,0,1,2023-05-22T14:15:48.715Z,0,0,1,0,0,0,0.4102739726027398
C450,0,0,2023-05-22T14:15:48.716Z,1,0,0,0,0,0,0.9582191780821918
C451,1,1,2023-05-22T14:15:48.718Z,1,0,0,0,0,0,0.16780821917808209
C452,0,0,2023-05-22T14:15:48.719Z,0,0,0,0,0,1,0.6123287671232878
C453,0,0,2023-05-22T14:15:48.720Z,1,0,0,0,0,0,0.7595890410958903
C454,1,1,2023-05-22T14:15:48.722Z,0,1,0,0,0,0,0.0876712328767123
C455,0,1,2023-05-22T14:15:48.723Z,0,0,1,0,0,0,0.17191780821917813
C456,1,1,2023-05-22T14:15:48.725Z,0,0,0,1,0,0,0.22397260273972597
C457,1,1,2023-05-22T14:15:48.727Z,0,0,1,0,0,0,0.48287671232876717
C458,0,0,2023-05-22T14:15:48.728Z,0,1,0,0,0,0,0.5924657534246576
C459,0,1,2023-05-22T14:15:48.730Z,0,0,0,0,0,1,0.4527397260273973
C460,0,0,2023-05-22T14:15:48.731Z,1,0,0,0,0,0,0.32945205479452055
C461,0,0,2023-05-22T14:15:48.732Z,0,0,0,0,0,1,0.5452054794520549
C462,1,1,2023-05-22T14:15:48.734Z,0,0,0,1,0,0,0.33493150684931505
C463,1,0,2023-05-22T14:15:48.735Z,0,0,0,0,0,1,0.4801369863013698
C464,0,1,2023-05-22T14:15:48.737Z,0,0,0,0,0,1,0.43698630136986294
C465,1,0,2023-05-22T14:15:48.738Z,0,0,0,0,1,0,0.5191780821917809
C466,0,0,2023-05-22T14:15:48.740Z,0,0,0,0,1,0,0.3301369863013699
C467,1,0,2023-05-22T14:15:48.741Z,0,1,0,0,0,0,0.33904109589041087
C468,1,0,2023-05-22T14:15:48.742Z,0,0,0,0,0,1,0.14315068493150684
C469,0,1,2023-05-22T14:15:48.744Z,1,0,0,0,0,0,0.6595890410958904
C470,0,1,2023-05-22T14:15:48.745Z,0,0,0,1,0,0,0.9472602739726028
C471,0,0,2023-05-22T14:15:48.747Z,0,0,0,0,1,0,0.08287671232876714
C472,0,0,2023-05-22T14:15:48.748Z,0,0,0,1,0,0,0.5726027397260274
C473,0,1,2023-05-22T14:15:48.749Z,1,0,0,0,0,0,0.760958904109589
C474,1,1,2023-05-22T14:15:48.751Z,0,0,0,0,1,0,0.4383561643835616
C475,1,0,2023-05-22T14:15:48.752Z,0,0,0,0,0,1,0.23698630136986298
C476,1,0,2023-05-22T14:15:48.753Z,1,0,0,0,0,0,0.044520547945205435
C477,0,1,2023-05-22T14:15:48.755Z,0,0,0,1,0,0,0.5876712328767124
C478,1,0,2023-05-22T14:15:48.756Z,1,0,0,0,0,0,0.5541095890410959
C479,0,0,2023-05-22T14:15:48.757Z,0,0,0,0,1,0,0.7095890410958905
C480,0,1,2023-05-22T14:15:48.759Z,0,0,1,0,0,0,0.31301369863013706
C481,0,1,2023-05-22T14:15:48.760Z,0,0,0,1,0,0,0.6643835616438356
C482,1,1,2023-05-22T14:15:48.762Z,0,0,0,0,0,1,0.9075342465753424
C483,0,1,2023-05-22T14:15:48.764Z,0,1,0,0,0,0,0.3595890410958904
C484,0,0,2023-05-22T14:15:48.765Z,0,0,0,0,0,1,0.8630136986301369
C485,0,0,2023-05-22T14:15:48.767Z,0,0,1,0,0,0,0.34246575342465757
C486,1,1,2023-05-22T14:15:48.768Z,0,0,0,0,1,0,0.6691780821917808
C487,1,1,2023-05-22T14:15:48.770Z,1,0,0,0,0,0,0.8869863013698631
C488,1,0,2023-05-22T14:15:48.771Z,0,0,1,0,0,0,0.8760273972602739
C489,1,1,2023-05-22T14:15:48.773Z,0,0,1,0,0,0,0.4417808219178083
C490,1,1,2023-05-22T14:15:48.774Z,0,0,0,0,1,0,0.7006849315068493
C491,0,1,2023-05-22T14:15:48.776Z,0,0,0,0,0,1,0.9417808219178083
C492,0,0,2023-05-22T14:15:48.778Z,0,0,0,0,0,1,0.9671232876712328
C493,1,1,2023-05-22T14:15:48.779Z,0,0,0,1,0,0,0.10273972602739723
C494,0,1,2023-05-22T14:15:48.780Z,0,0,0,0,0,1,0.3636986301369862
C495,0,0,2023-05-22T14:15:48.782Z,0,0,0,0,0,1,0.6493150684931508
C496,0,1,2023-05-22T14:15:48.784Z,0,1,0,0,0,0,0.09931506849315064
C497,0,1,2023-05-22T14:15:48.785Z,0,0,0,0,1,0,0.29452054794520555
C498,1,1,2023-05-22T14:15:48.787Z,1,0,0,0,0,0,0.9924657534246575
C499,0,1,2023-05-22T14:15:48.789Z,0,0,0,1,0,0,0.41917808219178077
C500,0,1,2023-05-22T14:15:48.790Z,1,0,0,0,0,0,0.3520547945205479
C501,1,1,2023-05-22T14:15:48.791Z,0,1,0,0,0,0,0.6109589041095891
C502,0,0,2023-05-22T14:15:48.793Z,0,0,1,0,0,0,0.35342465753424657
C503,0,0,2023-05-22T14:15:48.794Z,0,0,0,0,1,0,0.845890410958904
C504,1,0,2023-05-22T14:15:48.795Z,0,0,1,0,0,0,0.008219178082191747
C505,1,0,2023-05-22T14:15:48.796Z,1,0,0,0,0,0,0.7794520547945205
C506,1,0,2023-05-22T14:15:48.797Z,0,1,0,0,0,0,0.1424657534246575
C507,0,1,2023-05-22T14:15:48.799Z,1,0,0,0,0,0,0.9808219178082191
C508,1,1,2023-05-22T14:15:48.800Z,0,0,0,1,0,0,0.4616438356164383
C509,0,0,2023-05-22T14:15:48.802Z,0,1,0,0,0,0,0.7184931506849315
C510,0,1,2023-05-22T14:15:48.803Z,1,0,0,0,0,0,0.45342465753424666
C511,1,0,2023-05-22T14:15:48.805Z,0,0,0,0,1,0,0.3541095890410959
C512,0,0,2023-05-22T14:15:48.806Z,1,0,0,0,0,0,0.8856164383561644
C513,0,0,2023-05-22T14:15:48.808Z,0,0,1,0,0,0,0.5760273972602741
C514,1,0,2023-05-22T14:15:48.809Z,0,0,0,0,1,0,0.05342465753424652
C515,0,0,2023-05-22T14:15:48.810Z,0,1,0,0,0,0,0.3520547945205479
C516,1,0,2023-05-22T14:15:48.812Z,0,0,1,0,0,0,0.7787671232876712
C517,0,1,2023-05-22T14:15:48.814Z,0,0,0,0,1,0,0.8643835616438356
C518,1,1,2023-05-22T14:15:48.815Z,1,0,0,0,0,0,0.545890410958904
C519,0,1,2023-05-22T14:15:48.817Z,0,0,0,1,0,0,0.726027397260274
C520,0,0,2023-05-22T14:15:48.818Z,0,0,0,0,0,1,0.19315068493150678
C521,0,1,2023-05-22T14:15:48.820Z,0,0,0,0,0,1,0.7376712328767123
C522,1,1,2023-05-22T14:15:48.821Z,0,1,0,0,0,0,0.584931506849315
C523,1,1,2023-05-22T14:15:48.822Z,0,0,0,0,0,1,0.704109589041096
C524,1,1,2023-05-22T14:15:48.824Z,0,1,0,0,0,0,0.295890410958904
C525,0,0,2023-05-22T14:15:48.825Z,0,0,0,1,0,0,0.7404109589041097
C526,1,1,2023-05-22T14:15:48.827Z,0,0,0,1,0,0,0.002054794520547909
C527,0,1,2023-05-22T14:15:48.828Z,0,0,0,1,0,0,0.03013698630136985
C528,1,0,2023-05-22T14:15:48.829Z,0,0,0,0,0,1,0.9260273972602739
C529,1,0,2023-05-22T14:15:48.831Z,0,0,1,0,0,0,0.28561643835616435
C530,0,1,2023-05-22T14:15:48.832Z,1,0,0,0,0,0,0.9116438356164382
C531,0,0,2023-05-22T14:15:48.834Z,1,0,0,0,0,0,0.9075342465753424
C532,1,0,2023-05-22T14:15:48.835Z,0,1,0,0,0,0,0.7924657534246575
C533,1,0,2023-05-22T14:15:48.836Z,1,0,0,0,0,0,0.13013698630136983
C534,1,0,2023-05-22T14:15:48.838Z,0,0,0,0,0,1,0.32945205479452055
C535,1,1,2023-05-22T14:15:48.839Z,0,0,0,0,1,0,0.771917808219178
C536,0,0,2023-05-22T14:15:48.841Z,0,0,0,0,1,0,0.9075342465753424
C537,1,1,2023-05-22T14:15:48.843Z,0,0,1,0,0,0,0.7534246575342465
C538,1,1,2023-05-22T14:15:48.844Z,0,1,0,0,0,0,0.7835616438356163
C539,1,0,2023-05-22T14:15:48.846Z,0,0,0,0,1,0,0.7047945205479451
C540,1,1,2023-05-22T14:15:48.847Z,1,0,0,0,0,0,0.05684931506849311
C541,1,0,2023-05-22T14:15:48.849Z,0,0,0,0,0,1,0.7472602739726026
C542,0,0,2023-05-22T14:15:48.850Z,0,0,1,0,0,0,0.45136986301369864
C543,0,0,2023-05-22T14:15:48.852Z,0,0,1,0,0,0,0.1657534246575343
C544,0,0,2023-05-22T14:15:48.853Z,1,0,0,0,0,0,0.747945205479452
C545,0,0,2023-05-22T14:15:48.854Z,0,0,0,0,0,1,0.4910958904109588
C546,0,0,2023-05-22T14:15:48.856Z,0,1,0,0,0,0,0.5328767123287672
C547,1,1,2023-05-22T14:15:48.857Z,1,0,0,0,0,0,0.8534246575342466
C548,0,0,2023-05-22T14:15:48.859Z,0,1,0,0,0,0,0.6698630136986301
C549,1,1,2023-05-22T14:15:48.861Z,0,0,0,0,0,1,0.6246575342465754
C550,0,0,2023-05-22T14:15:48.862Z,0,0,0,1,0,0,0.5321917808219179
C551,1,1,2023-05-22T14:15:48.864Z,0,0,0,0,0,1,0.26164383561643834
C552,1,1,2023-05-22T14:15:48.866Z,0,1,0,0,0,0,0.24863013698630132
C553,1,0,2023-05-22T14:15:48.867Z,0,0,0,0,1,0,0.8431506849315069
C554,0,1,2023-05-22T14:15:48.868Z,0,0,0,1,0,0,0.3705479452054794
C555,0,0,2023-05-22T14:15:48.870Z,1,0,0,0,0,0,0.34246575342465757
C556,1,0,2023-05-22T14:15:48.872Z,1,0,0,0,0,0,0.9253424657534246
C557,0,0,2023-05-22T14:15:48.875Z,0,1,0,0,0,0,0.6260273972602739
C558,1,0,2023-05-22T14:15:48.877Z,0,0,0,0,0,1,0.3917808219178083
C559,1,0,2023-05-22T14:15:48.878Z,0,0,0,0,1,0,0.03424657534246578
C560,0,1,2023-05-22T14:15:48.880Z,0,0,0,1,0,0,0.1534246575342466
C561,0,0,2023-05-22T14:15:48.881Z,0,0,0,0,0,1,0.4595890410958905
C562,0,1,2023-05-22T14:15:48.882Z,1,0,0,0,0,0,0.44452054794520546
C563,1,1,2023-05-22T14:15:48.884Z,0,0,0,0,0,1,0.18835616438356162
C564,1,0,2023-05-22T14:15:48.886Z,0,0,1,0,0,0,0.4054794520547944
C565,0,0,2023-05-22T14:15:48.887Z,0,0,0,1,0,0,0.8164383561643835
C566,0,1,2023-05-22T14:15:48.889Z,0,0,0,1,0,0,0.8541095890410959
C567,1,0,2023-05-22T14:15:48.891Z,0,0,0,0,0,1,0.41164383561643825
C568,1,0,2023-05-22T14:15:48.892Z,0,0,0,0,1,0,0.8246575342465754
C569,0,1,2023-05-22T14:15:48.893Z,1,0,0,0,0,0,0.9965753424657535
C570,1,0,2023-05-22T14:15:48.894Z,0,1,0,0,0,0,0.113013698630137
C571,0,0,2023-05-22T14:15:48.896Z,0,0,0,1,0,0,0.26164383561643834
C572,1,0,2023-05-22T14:15:48.897Z,0,0,0,1,0,0,0.7493150684931507
C573,0,0,2023-05-22T14:15:48.899Z,0,0,1,0,0,0,0.9746575342465753
C574,1,1,2023-05-22T14:15:48.900Z,0,0,0,0,0,1,0.2952054794520549
C575,1,1,2023-05-22T14:15:48.902Z,0,0,1,0,0,0,0.17671232876712328
C576,0,1,2023-05-22T14:15:48.904Z,0,0,0,0,0,1,0.40616438356164375
C577,0,0,2023-05-22T14:15:48.905Z,1,0,0,0,0,0,0.18493150684931514
C578,1,1,2023-05-22T14:15:48.907Z,0,0,0,0,0,1,0.9239726027397259
C579,1,1,2023-05-22T14:15:48.908Z,1,0,0,0,0,0,0.7089041095890412
C580,0,1,2023-05-22T14:15:48.910Z,0,1,0,0,0,0,0.1753424657534246
C581,0,1,2023-05-22T14:15:48.911Z,0,1,0,0,0,0,0.8006849315068494
C582,0,1,2023-05-22T14:15:48.913Z,1,0,0,0,0,0,0.5547945205479452
C583,0,1,2023-05-22T14:15:48.914Z,0,0,0,0,0,1,0.03630136986301369
C584,0,1,2023-05-22T14:15:48.916Z,0,0,1,0,0,0,0.9931506849315068
C585,0,0,2023-05-22T14:15:48.917Z,1,0,0,0,0,0,0.9493150684931506
C586,1,1,2023-05-22T14:15:48.918Z,0,0,0,0,0,1,0.40410958904109595
C587,1,1,2023-05-22T14:15:48.920Z,0,0,1,0,0,0,0.9746575342465753
C588,0,0,2023-05-22T14:15:48.921Z,0,0,0,0,1,0,0.27054794520547953
C589,0,0,2023-05-22T14:15:48.922Z,0,0,0,0,0,1,0.21438356164383565
C590,1,0,2023-05-22T14:15:48.924Z,0,0,0,0,0,1,0.7828767123287672
C591,0,0,2023-05-22T14:15:48.926Z,0,0,0,0,0,1,0.14726027397260277
C592,0,1,2023-05-22T14:15:48.927Z,0,0,0,0,1,0,0.9082191780821918
C593,0,1,2023-05-22T14:15:48.929Z,1,0,0,0,0,0,0.21780821917808213
C594,0,0,2023-05-22T14:15:48.930Z,0,0,1,0,0,0,0.7171232876712328
C595,1,1,2023-05-22T14:15:48.931Z,1,0,0,0,0,0,0.7191780821917808
C596,0,0,2023-05-22T14:15:48.933Z,0,0,0,0,0,1,0.6849315068493151
C597,0,0,2023-05-22T14:15:48.934Z,1,0,0,0,0,0,0.022602739726027443
C598,0,0,2023-05-22T14:15:48.936Z,0,0,0,0,0,1,0.24589041095890418
C599,1,1,2023-05-22T14:15:48.938Z,0,0,0,1,0,0,0.31095890410958904
C600,0,0,2023-05-22T14:15:48.939Z,1,0,0,0,0,0,0.9835616438356165
C601,0,1,2023-05-22T14:15:48.941Z,0,0,1,0,0,0,0.6342465753424658
C602,1,1,2023-05-22T14:15:48.942Z,1,0,0,0,0,0,0.9116438356164382
C603,0,1,2023-05-22T14:15:48.944Z,0,1,0,0,0,0,0.521917808219178
C604,1,1,2023-05-22T14:15:48.945Z,0,0,0,0,0,1,0.18356164383561646
C605,1,0,2023-05-22T14:15:48.947Z,1,0,0,0,0,0,0.989041095890411
C606,0,0,2023-05-22T14:15:48.948Z,1,0,0,0,0,0,0.6595890410958904
C607,0,1,2023-05-22T14:15:48.949Z,0,0,0,0,1,0,0.006164383561643838
C608,0,0,2023-05-22T14:15:48.951Z,0,0,0,0,0,1,0.37123287671232874
C609,1,0,2023-05-22T14:15:48.953Z,0,0,0,0,1,0,0.28698630136986303
C610,0,0,2023-05-22T14:15:48.954Z,0,0,0,1,0,0,0.8191780821917809
C611,0,0,2023-05-22T14:15:48.956Z,0,0,1,0,0,0,0.014383561643835585
C612,0,0,2023-05-22T14:15:48.957Z,0,0,0,0,1,0,0.8383561643835618
C613,1,1,2023-05-22T14:15:48.958Z,0,0,0,0,0,1,0.7178082191780821
C614,1,1,2023-05-22T14:15:48.960Z,0,1,0,0,0,0,0.7171232876712328
C615,0,0,2023-05-22T14:15:48.961Z,1,0,0,0,0,0,0.6986301369863013
C616,0,0,2023-05-22T14:15:48.963Z,1,0,0,0,0,0,0.4986301369863013
C617,1,1,2023-05-22T14:15:48.964Z,0,0,1,0,0,0,0.7815068493150685
C618,0,1,2023-05-22T14:15:48.966Z,0,1,0,0,0,0,0.7226027397260273
C619,1,0,2023-05-22T14:15:48.967Z,0,1,0,0,0,0,0.8602739726027397
